School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Growth_Rating,Student_Growth_Description,Growth_Reading_Grades_Tested_Pct_ES,Growth_Reading_Grades_Tested_Label_ES,Growth_Math_Grades_Tested_Pct_ES,Growth_Math_Grades_Tested_Label_ES,Student_Attainment_Rating,Student_Attainment_Description,Attainment_Reading_Pct_ES,Attainment_Reading_Lbl_ES,Attainment_Math_Pct_ES,Attainment_Math_Lbl_ES,Culture_Climate_Rating,Culture_Climate_Description,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Healthy_School_Certification,Healthy_School_Certification_Description,Creative_School_Certification,Creative_School_Certification_Description,NWEA_Reading_Growth_Grade_3_Pct,NWEA_Reading_Growth_Grade_3_Lbl,NWEA_Reading_Growth_Grade_4_Pct,NWEA_Reading_Growth_Grade_4_Lbl,NWEA_Reading_Growth_Grade_5_Pct,NWEA_Reading_Growth_Grade_5_Lbl,NWEA_Reading_Growth_Grade_6_Pct,NWEA_Reading_Growth_Grade_6_Lbl,NWEA_Reading_Growth_Grade_7_Pct,NWEA_Reading_Growth_Grade_7_Lbl,NWEA_Reading_Growth_Grade_8_Pct,NWEA_Reading_Growth_Grade_8_Lbl,NWEA_Math_Growth_Grade_3_Pct,NWEA_Math_Growth_Grade_3_Lbl,NWEA_Math_Growth_Grade_4_Pct,NWEA_Math_Growth_Grade_4_Lbl,NWEA_Math_Growth_Grade_5_Pct,NWEA_Math_Growth_Grade_5_Lbl,NWEA_Math_Growth_Grade_6_Pct,NWEA_Math_Growth_Grade_6_Lbl,NWEA_Math_Growth_Grade_7_Pct,NWEA_Math_Growth_Grade_7_Lbl,NWEA_Math_Growth_Grade_8_Pct,NWEA_Math_Growth_Grade_8_Lbl,NWEA_Reading_Attainment_Grade_2_Pct,NWEA_Reading_Attainment_Grade_2_Lbl,NWEA_Reading_Attainment_Grade_3_Pct,NWEA_Reading_Attainment_Grade_3_Lbl,NWEA_Reading_Attainment_Grade_4_Pct,NWEA_Reading_Attainment_Grade_4_Lbl,NWEA_Reading_Attainment_Grade_5_Pct,NWEA_Reading_Attainment_Grade_5_Lbl,NWEA_Reading_Attainment_Grade_6_Pct,NWEA_Reading_Attainment_Grade_6_Lbl,NWEA_Reading_Attainment_Grade_7_Pct,NWEA_Reading_Attainment_Grade_7_Lbl,NWEA_Reading_Attainment_Grade_8_Pct,NWEA_Reading_Attainment_Grade_8_Lbl,NWEA_Math_Attainment_Grade_2_Pct,NWEA_Math_Attainment_Grade_2_Lbl,NWEA_Math_Attainment_Grade_3_Pct,NWEA_Math_Attainment_Grade_3_Lbl,NWEA_Math_Attainment_Grade_4_Pct,NWEA_Math_Attainment_Grade_4_Lbl,NWEA_Math_Attainment_Grade_5_Pct,NWEA_Math_Attainment_Grade_5_Lbl,NWEA_Math_Attainment_Grade_6_Pct,NWEA_Math_Attainment_Grade_6_Lbl,NWEA_Math_Attainment_Grade_7_Pct,NWEA_Math_Attainment_Grade_7_Lbl,NWEA_Math_Attainment_Grade_8_Pct,NWEA_Math_Attainment_Grade_8_Lbl,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Suspensions_Per_100_Students_Avg_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Misconducts_To_Suspensions_Avg_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Average_Length_Suspension_Avg_Pct,Behavior_Discipline_Year_1,Behavior_Discipline_Year_2,School_Survey_School_Community,School_Survey_Parent_Teacher_Partnership,School_Survey_Quality_Of_Facilities,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,Teacher_Attendance_Avg_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Other_Metrics_Year_1,Other_Metrics_Year_2,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Progress_Toward_Graduation_Year_1,Progress_Toward_Graduation_Year_2,State_School_Report_Card_URL,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,School_Survey_Rating_Description,Supportive_School_Award,Supportive_School_Award_Desc,Parent_Survey_Results_Year,School_Latitude,School_Longitude,Location,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Growth_PSAT_Grade_9_School_Pct,Growth_PSAT_Grade_9_School_Lbl,Growth_PSAT_Reading_Grade_10_School_Pct,Growth_PSAT_Reading_Grade_10_School_Lbl,Growth_SAT_Grade_11_School_Pct,Growth_SAT_Grade_11_School_Lbl,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl,Growth_PSAT_Math_Grade_10_School_Pct,Growth_PSAT_Math_Grade_10_School_Lbl,Growth_SAT_Reading_Grade_11_School_Pct,Growth_SAT_Reading_Grade_11_School_Lbl,Growth_SAT_Math_Grade_11_School_Pct,Growth_SAT_Math_Grade_11_School_Lbl
400145,YCCS - YOUTH CONNECTION,YCCS-Youth Connection Leadership Acad HS,Charter,HS,5101 S KEELER AVE,Chicago,Illinois,60632,3122254668,3122254862,https://www.cps.edu/schools/schoolprofiles/400145,https://yccs.us/campuses,2024,,,,,,,"Average fall-to-spring, fall-to-winter, or winter-to-spring growth percentile of students on the STAR reading and math assessments.",,,,,FAR BELOW EXPECTATIONS,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",52.8,78.6,99.9,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EMERGING,"This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Very Strong,Strong,Strong,NEUTRAL,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,58.2,78.3,88.3,,,94,40.1,22.2,5.3,2022,2023,,,,,,,,,,,,,10,65.2,9.1,61.8,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025072C,84.7,63.5,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.832072,-87.626781,POINT (-87.626781 41.832072),,,767,933,,,,,,,,,,,,,,,,,,,,
400146,KIPP - ACADEMY,KIPP Academy Chicago Campus,Charter,ES,4818 W OHIO ST,Chicago,Illinois,60644,7739388553,7732874548,https://www.cps.edu/schools/schoolprofiles/400146,https://www.kippchicago.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Not Yet Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.2,78.6,67.2,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weak,Weak,Neutral,Neutral,Weak,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,87,88.7,88.3,,,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025101C,19.5,40,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.891816,-87.746614,POINT (-87.746614 41.891816),,,0,933,,,,,,,,,,,,,,,,,,,,
400147,CHICAGO EXCEL HS,Chicago Excel Academy HS,Citywide-Option,HS,1257 W 111TH ST,Chicago,Illinois,60643,7736298379,7736298736,https://www.cps.edu/schools/schoolprofiles/400147,https://sesischools.com/locations/excel-academy-of-roseland,2024,,,,,,,"Average fall-to-spring, fall-to-winter, or winter-to-spring growth percentile of students on the STAR reading and math assessments.",,,,,FAR BELOW EXPECTATIONS,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",53.4,78.6,73.3,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,STRONG,"This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Neutral,Strong,Strong,Neutral,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,71.1,72.1,88.3,,,94,41.4,29.3,5.3,2022,2023,,,,,,,20.7,82.9,24.1,85.6,26.1,84,26.4,65.2,9.4,61.8,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990250862,61.1,57.8,,,EXEMPLARY,"This school has a strong commitment and robust systems to support social and emotional learning (SEL).  Documents, observations, and interviews with students, parents, and other members of the school community demonstrate that SEL is a core part of students’ experience and the learning environment meets CPS School Climate Standards.",2023,41.691953,-87.654248,POINT (-87.654248 41.691953),,,745,933,,,,,,,,,,,,,,,,,,,,
400149,ACERO - SOTO HS,Acero Charter Schools - Victoria Soto,Charter,HS,5025 S ST LOUIS AVE,Chicago,Illinois,60632,3124555446,3124555447,https://www.cps.edu/schools/schoolprofiles/400149,http://vs.aceroschools.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,FAR BELOW EXPECTATIONS,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",97.6,78.6,99.9,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,STRONG,"This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Neutral,Strong,Strong,Strong,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,82.6,83,88.3,,,94,1.1,1.6,5.3,2022,2023,97.1,88.7,93.6,88.8,88.3,84,89.1,82.9,90.8,85.6,84,84,54.9,65.2,55.8,61.8,67.9,73.4,69.3,71.2,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025086C,6.5,59.6,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.801762,-87.711025,POINT (-87.711025 41.801762),,,872,933,,,,,,,,,,,,,,,,,,,,
400150,YCCS - CHATHAM,YCCS-Chatham AcademyHS,Charter,HS,9035 S LANGLEY AVE,Chicago,Illinois,60619,7736511500,7736511523,https://www.cps.edu/schools/schoolprofiles/400150,https://www.chathamacademyhs.org,2024,,,,,,,"Average fall-to-spring, fall-to-winter, or winter-to-spring growth percentile of students on the STAR reading and math assessments.",,,,,FAR BELOW EXPECTATIONS,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",80.2,78.6,99.9,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,STRONG,"This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Very Strong,Strong,Strong,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,51.9,55.4,88.3,,,94,36,26.5,5.3,2022,2023,,,,,,,,,,,,,11.1,65.2,7.1,61.8,,,36.4,71.2,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025073C,73.6,78.8,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.730131,-87.60698,POINT (-87.60698 41.730131),,,0,933,,,,,,,,,,,,,,,,,,,,
400151,LEARN - 7,L.E.A.R.N. Charter School - 7th Campus,Charter,ES,3021 W CARROLL AVE,Chicago,Illinois,60612,7735844300,7738267918,https://www.cps.edu/schools/schoolprofiles/400151,http://www.learncharter.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Partially Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.9,78.6,99.9,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,INCOMPLETE DATA,"This school has an arts designation of Incomplete Data, and may or may not meet the goals and priorities of the CPS Arts Education Plan, but the school has insufficient data available to complete an assessment. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Weak,Strong,Neutral,Weak,VERY WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,91.3,93.4,88.3,,,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025276C,7.6,19.5,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.88741,-87.701397,POINT (-87.701397 41.88741),,,0,933,,,,,,,,,,,,,,,,,,,,
400153,ACERO - BRIGHTON PARK,Acero Charter Schools - Brighton Park,Charter,ES,4420 S FAIRFIELD AVE,Chicago,Illinois,60632,3124555434,3124555435,https://www.cps.edu/schools/schoolprofiles/400153,http://bp.aceroschools.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Moderately Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",97.8,78.6,90.2,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,89.5,91,88.3,,,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025270C,4,30.4,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.813109,-87.693238,POINT (-87.693238 41.813109),,,0,933,,,,,,,,,,,,,,,,,,,,
400156,NOBLE - BUTLER HS,Noble - Butler College Prep,Charter,HS,821 E 103RD ST,Chicago,Illinois,60628,7735355490,7734420343,https://www.cps.edu/schools/schoolprofiles/400156,https://nobleschools.org/butler,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,FAR BELOW EXPECTATIONS,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,Partially Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",65,78.6,66,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,DEVELOPING,"This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weak,Neutral,Very Strong,Weak,Very Weak,VERY WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,78.2,85.9,88.3,,,94,0.2,0.3,5.3,2022,2023,91.1,88.7,91.9,88.8,94,84,88.1,82.9,89.9,85.6,88.7,84,50.3,65.2,61.8,61.8,62.9,73.4,63.3,71.2,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025039C,17.5,51.8,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.706667,-87.602573,POINT (-87.602573 41.706667),,,817,933,,,,,,,,,,,,,,,,,,,,
400157,NOBLE - BAKER HS,Noble - Baker College Prep,Charter,HS,2710 E 89TH ST,Chicago,Illinois,60617,7735356460,7739130346,https://www.cps.edu/schools/schoolprofiles/400157,https://nobleschools.org/baker,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,FAR BELOW EXPECTATIONS,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",78.1,78.6,55,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,STRONG,"This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Neutral,Strong,Strong,Strong,VERY WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,77.2,83.1,88.3,,,94,6.8,4.1,5.3,2022,2023,84.4,88.7,88.2,88.8,78.5,84,87,82.9,87.2,85.6,87.8,84,61,65.2,49,61.8,72,73.4,66.7,71.2,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025040C,23.5,61.9,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.734622,-87.556201,POINT (-87.556201 41.734622),,,837,933,,,,,,,,,,,,,,,,,,,,
400159,CHRISTOPHER HOUSE,Christopher House Charter School,Charter,ES,5235 W BELDEN AVE,Chicago,Illinois,60639,7739227542,7739227559,https://www.cps.edu/schools/schoolprofiles/400159,https://christopherhouse.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Not Yet Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",51.9,78.6,67.4,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EMERGING,"This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Weak,Neutral,Very Weak,Very Weak,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,90.9,92.4,88.3,,,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025235C,,26.5,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2023,41.922181,-87.757522,POINT (-87.757522 41.922181),,,0,933,,,,,,,,,,,,,,,,,,,,
400161,CHICAGO COLLEGIATE,Chicago Collegiate Charter School,Charter,HS,11816 S INDIANA,Chicago,Illinois,60628,7735369098,7732645792,https://www.cps.edu/schools/schoolprofiles/400161,https://chicagocollegiate.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,FAR BELOW EXPECTATIONS,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,Moderately Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",96.3,78.6,80.8,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,DEVELOPING,"This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Weak,Neutral,Neutral,Strong,VERY WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,80.3,83.3,88.3,,,94,4.4,3.1,5.3,2022,2023,97.9,88.7,94.4,88.8,89.3,84,74.3,82.9,75,85.6,81.6,84,57.1,65.2,57.7,61.8,46.7,73.4,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=15016299025236C,26.3,69.2,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.679318,-87.617968,POINT (-87.617968 41.679318),,,834,933,,,,,,,,,,,,,,,,,,,,
